WOJ;POW;GMI;RODZ;NAZWA;NAZWA_DOD;STAN_NA
10;10;11;4;Wolbórz;miasto;2022-01-01
10;10;11;5;Wolbórz;obszar wiejski;2022-01-01
10;11;;;poddębicki;powiat;2022-01-01
10;11;01;2;Dalików;gmina wiejska;2022-01-01
10;11;02;2;Pęczniew;gmina wiejska;2022-01-01
10;11;03;4;Poddębice;miasto;2022-01-01
10;11;03;5;Poddębice;obszar wiejski;2022-01-01
10;11;04;4;Uniejów;miasto;2022-01-01
10;11;04;5;Uniejów;obszar wiejski;2022-01-01
10;11;05;2;Wartkowice;gmina wiejska;2022-01-01
10;11;06;2;Zadzim;gmina wiejska;2022-01-01
10;12;;;radomszczański;powiat;2022-01-01
10;12;01;1;Radomsko;gmina miejska;2022-01-01
10;12;02;2;Dobryszyce;gmina wiejska;2022-01-01
10;12;03;2;Gidle;gmina wiejska;2022-01-01
10;12;04;2;Gomunice;gmina wiejska;2022-01-01
10;12;05;4;Kamieńsk;miasto;2022-01-01
10;12;05;5;Kamieńsk;obszar wiejski;2022-01-01
10;12;06;2;Kobiele Wielkie;gmina wiejska;2022-01-01
10;12;07;2;Kodrąb;gmina wiejska;2022-01-01
10;12;08;2;Lgota Wielka;gmina wiejska;2022-01-01
10;12;09;2;Ładzice;gmina wiejska;2022-01-01
10;12;10;2;Masłowice;gmina wiejska;2022-01-01
10;12;11;4;Przedbórz;miasto;2022-01-01
10;12;11;5;Przedbórz;obszar wiejski;2022-01-01
10;12;12;2;Radomsko;gmina wiejska;2022-01-01
10;12;13;2;Wielgomłyny;gmina wiejska;2022-01-01
10;12;14;2;Żytno;gmina wiejska;2022-01-01
10;13;;;rawski;powiat;2022-01-01
10;13;01;1;Rawa Mazowiecka;gmina miejska;2022-01-01
10;13;02;4;Biała Rawska;miasto;2022-01-01
10;13;02;5;Biała Rawska;obszar wiejski;2022-01-01
10;13;03;2;Cielądz;gmina wiejska;2022-01-01
10;13;04;2;Rawa Mazowiecka;gmina wiejska;2022-01-01
10;13;05;2;Regnów;gmina wiejska;2022-01-01
10;13;06;2;Sadkowice;gmina wiejska;2022-01-01
10;14;;;sieradzki;powiat;2022-01-01
10;14;01;1;Sieradz;gmina miejska;2022-01-01
10;14;02;4;Błaszki;miasto;2022-01-01
10;14;02;5;Błaszki;obszar wiejski;2022-01-01
10;14;03;2;Brąszewice;gmina wiejska;2022-01-01
10;14;04;2;Brzeźnio;gmina wiejska;2022-01-01
10;14;05;2;Burzenin;gmina wiejska;2022-01-01
10;14;06;2;Goszczanów;gmina wiejska;2022-01-01
10;14;07;2;Klonowa;gmina wiejska;2022-01-01
10;14;08;2;Sieradz;gmina wiejska;2022-01-01
10;14;09;4;Warta;miasto;2022-01-01
10;14;09;5;Warta;obszar wiejski;2022-01-01
10;14;10;2;Wróblew;gmina wiejska;2022-01-01
10;14;11;4;Złoczew;miasto;2022-01-01
10;14;11;5;Złoczew;obszar wiejski;2022-01-01
10;15;;;skierniewicki;powiat;2022-01-01
10;15;01;4;Bolimów;miasto;2022-01-01
10;15;01;5;Bolimów;obszar wiejski;2022-01-01
10;15;02;2;Głuchów;gmina wiejska;2022-01-01
10;15;03;2;Godzianów;gmina wiejska;2022-01-01
10;15;04;2;Kowiesy;gmina wiejska;2022-01-01
10;15;05;2;Lipce Reymontowskie;gmina wiejska;2022-01-01
10;15;06;2;Maków;gmina wiejska;2022-01-01
10;15;07;2;Nowy Kawęczyn;gmina wiejska;2022-01-01
10;15;08;2;Skierniewice;gmina wiejska;2022-01-01
10;15;09;2;Słupia;gmina wiejska;2022-01-01
10;16;;;tomaszowski;powiat;2022-01-01
10;16;01;1;Tomaszów Mazowiecki;gmina miejska;2022-01-01
10;16;02;2;Będków;gmina wiejska;2022-01-01
10;16;03;2;Budziszewice;gmina wiejska;2022-01-01
10;16;04;2;Czerniewice;gmina wiejska;2022-01-01
10;16;05;2;Inowłódz;gmina wiejska;2022-01-01
10;16;06;2;Lubochnia;gmina wiejska;2022-01-01
10;16;07;2;Rokiciny;gmina wiejska;2022-01-01
10;16;08;2;Rzeczyca;gmina wiejska;2022-01-01
10;16;09;2;Tomaszów Mazowiecki;gmina wiejska;2022-01-01
10;16;10;2;Ujazd;gmina wiejska;2022-01-01
10;16;11;2;Żelechlinek;gmina wiejska;2022-01-01
10;17;;;wieluński;powiat;2022-01-01
10;17;01;2;Biała;gmina wiejska;2022-01-01
10;17;02;2;Czarnożyły;gmina wiejska;2022-01-01
10;17;03;2;Konopnica;gmina wiejska;2022-01-01
10;17;04;2;Mokrsko;gmina wiejska;2022-01-01
10;17;05;2;Osjaków;gmina wiejska;2022-01-01
10;17;06;2;Ostrówek;gmina wiejska;2022-01-01
10;17;07;2;Pątnów;gmina wiejska;2022-01-01
10;17;08;2;Skomlin;gmina wiejska;2022-01-01
10;17;09;4;Wieluń;miasto;2022-01-01
10;17;09;5;Wieluń;obszar wiejski;2022-01-01
10;17;10;2;Wierzchlas;gmina wiejska;2022-01-01
10;18;;;wieruszowski;powiat;2022-01-01
10;18;01;2;Bolesławiec;gmina wiejska;2022-01-01
10;18;02;2;Czastary;gmina wiejska;2022-01-01
10;18;03;2;Galewice;gmina wiejska;2022-01-01
10;18;04;4;Lututów;miasto;2022-01-01
10;18;04;5;Lututów;obszar wiejski;2022-01-01
10;18;05;2;Łubnice;gmina wiejska;2022-01-01
10;18;06;2;Sokolniki;gmina wiejska;2022-01-01
10;18;07;4;Wieruszów;miasto;2022-01-01
10;18;07;5;Wieruszów;obszar wiejski;2022-01-01
10;19;;;zduńskowolski;powiat;2022-01-01
10;19;01;1;Zduńska Wola;gmina miejska;2022-01-01
10;19;02;4;Szadek;miasto;2022-01-01
10;19;02;5;Szadek;obszar wiejski;2022-01-01
10;19;03;2;Zapolice;gmina wiejska;2022-01-01
10;19;04;2;Zduńska Wola;gmina wiejska;2022-01-01
10;20;;;zgierski;powiat;2022-01-01
10;20;01;1;Głowno;gmina miejska;2022-01-01
10;20;02;1;Ozorków;gmina miejska;2022-01-01
10;20;03;1;Zgierz;gmina miejska;2022-01-01
10;20;04;4;Aleksandrów Łódzki;miasto;2022-01-01
10;20;04;5;Aleksandrów Łódzki;obszar wiejski;2022-01-01
10;20;05;2;Głowno;gmina wiejska;2022-01-01
10;20;06;2;Ozorków;gmina wiejska;2022-01-01
10;20;07;2;Parzęczew;gmina wiejska;2022-01-01
10;20;08;4;Stryków;miasto;2022-01-01
10;20;08;5;Stryków;obszar wiejski;2022-01-01
10;20;09;2;Zgierz;gmina wiejska;2022-01-01
10;21;;;brzeziński;powiat;2022-01-01
10;21;01;1;Brzeziny;gmina miejska;2022-01-01
10;21;02;2;Brzeziny;gmina wiejska;2022-01-01
10;21;03;2;Dmosin;gmina wiejska;2022-01-01
10;21;04;2;Jeżów;gmina wiejska;2022-01-01
10;21;05;2;Rogów;gmina wiejska;2022-01-01
10;61;;;Łódź;miasto na prawach powiatu;2022-01-01
10;61;02;9;Łódź-Bałuty;delegatura;2022-01-01
10;61;03;9;Łódź-Górna;delegatura;2022-01-01
10;61;04;9;Łódź-Polesie;delegatura;2022-01-01
10;61;05;9;Łódź-Śródmieście;delegatura;2022-01-01
10;61;06;9;Łódź-Widzew;delegatura;2022-01-01
10;62;;;Piotrków Trybunalski;miasto na prawach powiatu;2022-01-01
10;62;01;1;Piotrków Trybunalski;gmina miejska;2022-01-01
10;63;;;Skierniewice;miasto na prawach powiatu;2022-01-01
10;63;01;1;Skierniewice;gmina miejska;2022-01-01
12;;;;MAŁOPOLSKIE;województwo;2022-01-01
12;01;;;bocheński;powiat;2022-01-01
12;01;01;1;Bochnia;gmina miejska;2022-01-01
12;01;02;2;Bochnia;gmina wiejska;2022-01-01
12;01;03;2;Drwinia;gmina wiejska;2022-01-01
12;01;04;2;Lipnica Murowana;gmina wiejska;2022-01-01
12;01;05;2;Łapanów;gmina wiejska;2022-01-01
12;01;06;4;Nowy Wiśnicz;miasto;2022-01-01
12;01;06;5;Nowy Wiśnicz;obszar wiejski;2022-01-01
12;01;07;2;Rzezawa;gmina wiejska;2022-01-01
12;01;08;2;Trzciana;gmina wiejska;2022-01-01
12;01;09;2;Żegocina;gmina wiejska;2022-01-01
12;02;;;brzeski;powiat;2022-01-01
12;02;01;2;Borzęcin;gmina wiejska;2022-01-01
12;02;02;4;Brzesko;miasto;2022-01-01
12;02;02;5;Brzesko;obszar wiejski;2022-01-01
12;02;03;4;Czchów;miasto;2022-01-01
12;02;03;5;Czchów;obszar wiejski;2022-01-01
12;02;04;2;Dębno;gmina wiejska;2022-01-01
12;02;05;2;Gnojnik;gmina wiejska;2022-01-01
12;02;06;2;Iwkowa;gmina wiejska;2022-01-01
12;02;07;2;Szczurowa;gmina wiejska;2022-01-01
12;03;;;chrzanowski;powiat;2022-01-01
12;03;01;4;Alwernia;miasto;2022-01-01
12;03;01;5;Alwernia;obszar wiejski;2022-01-01
12;03;02;2;Babice;gmina wiejska;2022-01-01
12;03;03;4;Chrzanów;miasto;2022-01-01
12;03;03;5;Chrzanów;obszar wiejski;2022-01-01
12;03;04;4;Libiąż;miasto;2022-01-01
12;03;04;5;Libiąż;obszar wiejski;2022-01-01
12;03;05;4;Trzebinia;miasto;2022-01-01
12;03;05;5;Trzebinia;obszar wiejski;2022-01-01
12;04;;;dąbrowski;powiat;2022-01-01
12;04;01;2;Bolesław;gmina wiejska;2022-01-01
12;04;02;4;Dąbrowa Tarnowska;miasto;2022-01-01
12;04;02;5;Dąbrowa Tarnowska;obszar wiejski;2022-01-01
12;04;03;2;Gręboszów;gmina wiejska;2022-01-01
12;04;04;2;Mędrzechów;gmina wiejska;2022-01-01
12;04;05;2;Olesno;gmina wiejska;2022-01-01
12;04;06;2;Radgoszcz;gmina wiejska;2022-01-01
12;04;07;4;Szczucin;miasto;2022-01-01
12;04;07;5;Szczucin;obszar wiejski;2022-01-01
12;05;;;gorlicki;powiat;2022-01-01
12;05;01;1;Gorlice;gmina miejska;2022-01-01
12;05;02;4;Biecz;miasto;2022-01-01
12;05;02;5;Biecz;obszar wiejski;2022-01-01
12;05;03;4;Bobowa;miasto;2022-01-01
12;05;03;5;Bobowa;obszar wiejski;2022-01-01
12;05;04;2;Gorlice;gmina wiejska;2022-01-01
12;05;05;2;Lipinki;gmina wiejska;2022-01-01
12;05;06;2;Łużna;gmina wiejska;2022-01-01
12;05;07;2;Moszczenica;gmina wiejska;2022-01-01
12;05;08;2;Ropa;gmina wiejska;2022-01-01
12;05;09;2;Sękowa;gmina wiejska;2022-01-01
12;05;10;2;Uście Gorlickie;gmina wiejska;2022-01-01
12;06;;;krakowski;powiat;2022-01-01
12;06;01;2;Czernichów;gmina wiejska;2022-01-01
12;06;02;2;Igołomia-Wawrzeńczyce;gmina wiejska;2022-01-01
12;06;03;2;Iwanowice;gmina wiejska;2022-01-01
12;06;04;2;Jerzmanowice-Przeginia;gmina wiejska;2022-01-01
12;06;05;2;Kocmyrzów-Luborzyca;gmina wiejska;2022-01-01
12;06;06;4;Krzeszowice;miasto;2022-01-01
12;06;06;5;Krzeszowice;obszar wiejski;2022-01-01
12;06;07;2;Liszki;gmina wiejska;2022-01-01
12;06;08;2;Michałowice;gmina wiejska;2022-01-01
12;06;09;2;Mogilany;gmina wiejska;2022-01-01
12;06;10;4;Skała;miasto;2022-01-01
12;06;10;5;Skała;obszar wiejski;2022-01-01
12;06;11;4;Skawina;miasto;2022-01-01
12;06;11;5;Skawina;obszar wiejski;2022-01-01
12;06;12;4;Słomniki;miasto;2022-01-01
12;06;12;5;Słomniki;obszar wiejski;2022-01-01
12;06;13;2;Sułoszowa;gmina wiejska;2022-01-01
12;06;14;4;Świątniki Górne;miasto;2022-01-01
12;06;14;5;Świątniki Górne;obszar wiejski;2022-01-01
12;06;15;2;Wielka Wieś;gmina wiejska;2022-01-01
12;06;16;2;Zabierzów;gmina wiejska;2022-01-01
12;06;17;2;Zielonki;gmina wiejska;2022-01-01
12;07;;;limanowski;powiat;2022-01-01
12;07;01;1;Limanowa;gmina miejska;2022-01-01
12;07;02;1;Mszana Dolna;gmina miejska;2022-01-01
12;07;03;2;Dobra;gmina wiejska;2022-01-01
12;07;04;2;Jodłownik;gmina wiejska;2022-01-01
12;07;05;2;Kamienica;gmina wiejska;2022-01-01
12;07;06;2;Laskowa;gmina wiejska;2022-01-01
12;07;07;2;Limanowa;gmina wiejska;2022-01-01
12;07;08;2;Łukowica;gmina wiejska;2022-01-01
12;07;09;2;Mszana Dolna;gmina wiejska;2022-01-01
12;07;10;2;Niedźwiedź;gmina wiejska;2022-01-01
12;07;11;2;Słopnice;gmina wiejska;2022-01-01
12;07;12;2;Tymbark;gmina wiejska;2022-01-01
12;08;;;miechowski;powiat;2022-01-01
12;08;01;2;Charsznica;gmina wiejska;2022-01-01
12;08;02;2;Gołcza;gmina wiejska;2022-01-01
12;08;03;2;Kozłów;gmina wiejska;2022-01-01
12;08;04;2;Książ Wielki;gmina wiejska;2022-01-01
12;08;05;4;Miechów;miasto;2022-01-01
12;08;05;5;Miechów;obszar wiejski;2022-01-01
12;08;06;2;Racławice;gmina wiejska;2022-01-01
12;08;07;2;Słaboszów;gmina wiejska;2022-01-01
12;09;;;myślenicki;powiat;2022-01-01
12;09;01;4;Dobczyce;miasto;2022-01-01
12;09;01;5;Dobczyce;obszar wiejski;2022-01-01
12;09;02;2;Lubień;gmina wiejska;2022-01-01
12;09;03;4;Myślenice;miasto;2022-01-01
12;09;03;5;Myślenice;obszar wiejski;2022-01-01
12;09;04;2;Pcim;gmina wiejska;2022-01-01
12;09;05;2;Raciechowice;gmina wiejska;2022-01-01
12;09;06;2;Siepraw;gmina wiejska;2022-01-01
12;09;07;4;Sułkowice;miasto;2022-01-01
12;09;07;5;Sułkowice;obszar wiejski;2022-01-01
12;09;08;2;Tokarnia;gmina wiejska;2022-01-01
12;09;09;2;Wiśniowa;gmina wiejska;2022-01-01
12;10;;;nowosądecki;powiat;2022-01-01
12;10;01;1;Grybów;gmina miejska;2022-01-01
12;10;02;2;Chełmiec;gmina wiejska;2022-01-01
12;10;03;2;Gródek nad Dunajcem;gmina wiejska;2022-01-01
12;10;04;2;Grybów;gmina wiejska;2022-01-01
12;10;05;2;Kamionka Wielka;gmina wiejska;2022-01-01
12;10;06;2;Korzenna;gmina wiejska;2022-01-01
12;10;07;4;Krynica-Zdrój;miasto;2022-01-01
12;10;07;5;Krynica-Zdrój;obszar wiejski;2022-01-01
12;10;08;2;Łabowa;gmina wiejska;2022-01-01
12;10;09;2;Łącko;gmina wiejska;2022-01-01
12;10;10;2;Łososina Dolna;gmina wiejska;2022-01-01
12;10;11;4;Muszyna;miasto;2022-01-01
12;10;11;5;Muszyna;obszar wiejski;2022-01-01
12;10;12;2;Nawojowa;gmina wiejska;2022-01-01
12;10;13;4;Piwniczna-Zdrój;miasto;2022-01-01
12;10;13;5;Piwniczna-Zdrój;obszar wiejski;2022-01-01
12;10;14;2;Podegrodzie;gmina wiejska;2022-01-01
12;10;15;2;Rytro;gmina wiejska;2022-01-01
12;10;16;4;Stary Sącz;miasto;2022-01-01
12;10;16;5;Stary Sącz;obszar wiejski;2022-01-01
12;11;;;nowotarski;powiat;2022-01-01
12;11;01;1;Nowy Targ;gmina miejska;2022-01-01
12;11;02;4;Szczawnica;miasto;2022-01-01
12;11;02;5;Szczawnica;obszar wiejski;2022-01-01
12;11;03;2;Czarny Dunajec;gmina wiejska;2022-01-01
12;11;04;2;Czorsztyn;gmina wiejska;2022-01-01
12;11;05;2;Jabłonka;gmina wiejska;2022-01-01
12;11;06;2;Krościenko nad Dunajcem;gmina wiejska;2022-01-01
12;11;07;2;Lipnica Wielka;gmina wiejska;2022-01-01
12;11;08;2;Łapsze Niżne;gmina wiejska;2022-01-01
12;11;09;2;Nowy Targ;gmina wiejska;2022-01-01
12;11;10;2;Ochotnica Dolna;gmina wiejska;2022-01-01
12;11;11;2;Raba Wyżna;gmina wiejska;2022-01-01
12;11;12;4;Rabka-Zdrój;miasto;2022-01-01
12;11;12;5;Rabka-Zdrój;obszar wiejski;2022-01-01
12;11;13;2;Spytkowice;gmina wiejska;2022-01-01
12;11;14;2;Szaflary;gmina wiejska;2022-01-01
12;12;;;olkuski;powiat;2022-01-01
12;12;01;1;Bukowno;gmina miejska;2022-01-01
12;12;03;2;Bolesław;gmina wiejska;2022-01-01
12;12;04;2;Klucze;gmina wiejska;2022-01-01
12;12;05;4;Olkusz;miasto;2022-01-01
12;12;05;5;Olkusz;obszar wiejski;2022-01-01
12;12;06;2;Trzyciąż;gmina wiejska;2022-01-01
12;12;07;4;Wolbrom;miasto;2022-01-01
12;12;07;5;Wolbrom;obszar wiejski;2022-01-01
12;13;;;oświęcimski;powiat;2022-01-01
12;13;01;1;Oświęcim;gmina miejska;2022-01-01
12;13;02;4;Brzeszcze;miasto;2022-01-01
12;13;02;5;Brzeszcze;obszar wiejski;2022-01-01
12;13;03;4;Chełmek;miasto;2022-01-01
12;13;03;5;Chełmek;obszar wiejski;2022-01-01
12;13;04;4;Kęty;miasto;2022-01-01
12;13;04;5;Kęty;obszar wiejski;2022-01-01
12;13;05;2;Osiek;gmina wiejska;2022-01-01
12;13;06;2;Oświęcim;gmina wiejska;2022-01-01
12;13;07;2;Polanka Wielka;gmina wiejska;2022-01-01
12;13;08;2;Przeciszów;gmina wiejska;2022-01-01
12;13;09;4;Zator;miasto;2022-01-01
12;13;09;5;Zator;obszar wiejski;2022-01-01
12;14;;;proszowicki;powiat;2022-01-01
12;14;01;2;Koniusza;gmina wiejska;2022-01-01
12;14;02;4;Koszyce;miasto;2022-01-01
12;14;02;5;Koszyce;obszar wiejski;2022-01-01
12;14;03;4;Nowe Brzesko;miasto;2022-01-01
12;14;03;5;Nowe Brzesko;obszar wiejski;2022-01-01
12;14;04;2;Pałecznica;gmina wiejska;2022-01-01
12;14;05;4;Proszowice;miasto;2022-01-01
12;14;05;5;Proszowice;obszar wiejski;2022-01-01
12;14;06;2;Radziemice;gmina wiejska;2022-01-01
12;15;;;suski;powiat;2022-01-01
12;15;01;1;Jordanów;gmina miejska;2022-01-01
12;15;02;1;Sucha Beskidzka;gmina miejska;2022-01-01
12;15;03;2;Budzów;gmina wiejska;2022-01-01
12;15;04;2;Bystra-Sidzina;gmina wiejska;2022-01-01
12;15;05;2;Jordanów;gmina wiejska;2022-01-01
12;15;06;4;Maków Podhalański;miasto;2022-01-01
12;15;06;5;Maków Podhalański;obszar wiejski;2022-01-01
12;15;07;2;Stryszawa;gmina wiejska;2022-01-01
12;15;08;2;Zawoja;gmina wiejska;2022-01-01
12;15;09;2;Zembrzyce;gmina wiejska;2022-01-01
12;16;;;tarnowski;powiat;2022-01-01
12;16;01;4;Ciężkowice;miasto;2022-01-01
12;16;01;5;Ciężkowice;obszar wiejski;2022-01-01
12;16;02;2;Gromnik;gmina wiejska;2022-01-01
12;16;03;2;Lisia Góra;gmina wiejska;2022-01-01
12;16;04;2;Pleśna;gmina wiejska;2022-01-01
12;16;05;4;Radłów;miasto;2022-01-01
12;16;05;5;Radłów;obszar wiejski;2022-01-01
12;16;06;4;Ryglice;miasto;2022-01-01
12;16;06;5;Ryglice;obszar wiejski;2022-01-01
12;16;07;2;Rzepiennik Strzyżewski;gmina wiejska;2022-01-01
12;16;08;2;Skrzyszów;gmina wiejska;2022-01-01
12;16;09;2;Tarnów;gmina wiejska;2022-01-01
12;16;10;4;Tuchów;miasto;2022-01-01
12;16;10;5;Tuchów;obszar wiejski;2022-01-01
12;16;11;2;Wierzchosławice;gmina wiejska;2022-01-01
12;16;12;2;Wietrzychowice;gmina wiejska;2022-01-01
12;16;13;4;Wojnicz;miasto;2022-01-01
12;16;13;5;Wojnicz;obszar wiejski;2022-01-01
12;16;14;4;Zakliczyn;miasto;2022-01-01
12;16;14;5;Zakliczyn;obszar wiejski;2022-01-01
12;16;15;4;Żabno;miasto;2022-01-01
12;16;15;5;Żabno;obszar wiejski;2022-01-01
12;16;16;2;Szerzyny;gmina wiejska;2022-01-01
12;17;;;tatrzański;powiat;2022-01-01
12;17;01;1;Zakopane;gmina miejska;2022-01-01
12;17;02;2;Biały Dunajec;gmina wiejska;2022-01-01
12;17;03;2;Bukowina Tatrzańska;gmina wiejska;2022-01-01
12;17;04;2;Kościelisko;gmina wiejska;2022-01-01
12;17;05;2;Poronin;gmina wiejska;2022-01-01
12;18;;;wadowicki;powiat;2022-01-01
12;18;01;4;Andrychów;miasto;2022-01-01
12;18;01;5;Andrychów;obszar wiejski;2022-01-01
12;18;02;2;Brzeźnica;gmina wiejska;2022-01-01
12;18;03;4;Kalwaria Zebrzydowska;miasto;2022-01-01
12;18;03;5;Kalwaria Zebrzydowska;obszar wiejski;2022-01-01
12;18;04;2;Lanckorona;gmina wiejska;2022-01-01
12;18;05;2;Mucharz;gmina wiejska;2022-01-01
12;18;06;2;Spytkowice;gmina wiejska;2022-01-01
12;18;07;2;Stryszów;gmina wiejska;2022-01-01
12;18;08;2;Tomice;gmina wiejska;2022-01-01
12;18;09;4;Wadowice;miasto;2022-01-01
12;18;09;5;Wadowice;obszar wiejski;2022-01-01
12;18;10;2;Wieprz;gmina wiejska;2022-01-01
12;19;;;wielicki;powiat;2022-01-01
12;19;01;2;Biskupice;gmina wiejska;2022-01-01
12;19;02;2;Gdów;gmina wiejska;2022-01-01
12;19;03;2;Kłaj;gmina wiejska;2022-01-01
12;19;04;4;Niepołomice;miasto;2022-01-01
12;19;04;5;Niepołomice;obszar wiejski;2022-01-01
12;19;05;4;Wieliczka;miasto;2022-01-01
12;19;05;5;Wieliczka;obszar wiejski;2022-01-01
12;61;;;Kraków;miasto na prawach powiatu;2022-01-01
12;61;02;9;Kraków-Krowodrza;delegatura;2022-01-01
12;61;03;9;Kraków-Nowa Huta;delegatura;2022-01-01
12;61;04;9;Kraków-Podgórze;delegatura;2022-01-01
12;61;05;9;Kraków-Śródmieście;delegatura;2022-01-01
12;62;;;Nowy Sącz;miasto na prawach powiatu;2022-01-01
12;62;01;1;Nowy Sącz;gmina miejska;2022-01-01
12;63;;;Tarnów;miasto na prawach powiatu;2022-01-01
12;63;01;1;Tarnów;gmina miejska;2022-01-01
14;;;;MAZOWIECKIE;województwo;2022-01-01
14;01;;;białobrzeski;powiat;2022-01-01
14;01;01;4;Białobrzegi;miasto;2022-01-01
14;01;01;5;Białobrzegi;obszar wiejski;2022-01-01
14;01;02;2;Promna;gmina wiejska;2022-01-01
14;01;03;2;Radzanów;gmina wiejska;2022-01-01
14;01;04;2;Stara Błotnica;gmina wiejska;2022-01-01
14;01;05;2;Stromiec;gmina wiejska;2022-01-01
14;01;06;4;Wyśmierzyce;miasto;2022-01-01
14;01;06;5;Wyśmierzyce;obszar wiejski;2022-01-01
14;02;;;ciechanowski;powiat;2022-01-01
14;02;01;1;Ciechanów;gmina miejska;2022-01-01
14;02;02;2;Ciechanów;gmina wiejska;2022-01-01
14;02;03;4;Glinojeck;miasto;2022-01-01
14;02;03;5;Glinojeck;obszar wiejski;2022-01-01
14;02;04;2;Gołymin-Ośrodek;gmina wiejska;2022-01-01
14;02;05;2;Grudusk;gmina wiejska;2022-01-01
14;02;06;2;Ojrzeń;gmina wiejska;2022-01-01
14;02;07;2;Opinogóra Górna;gmina wiejska;2022-01-01
14;02;08;2;Regimin;gmina wiejska;2022-01-01
14;02;09;2;Sońsk;gmina wiejska;2022-01-01
14;03;;;garwoliński;powiat;2022-01-01
14;03;01;1;Garwolin;gmina miejska;2022-01-01
14;03;02;1;Łaskarzew;gmina miejska;2022-01-01
14;03;03;2;Borowie;gmina wiejska;2022-01-01
14;03;04;2;Garwolin;gmina wiejska;2022-01-01
14;03;05;2;Górzno;gmina wiejska;2022-01-01
14;03;06;2;Łaskarzew;gmina wiejska;2022-01-01
14;03;07;2;Maciejowice;gmina wiejska;2022-01-01
14;03;08;2;Miastków Kościelny;gmina wiejska;2022-01-01
14;03;09;2;Parysów;gmina wiejska;2022-01-01
14;03;10;4;Pilawa;miasto;2022-01-01
14;03;10;5;Pilawa;obszar wiejski;2022-01-01
14;03;11;2;Sobolew;gmina wiejska;2022-01-01
14;03;12;2;Trojanów;gmina wiejska;2022-01-01
14;03;13;2;Wilga;gmina wiejska;2022-01-01
14;03;14;4;Żelechów;miasto;2022-01-01
14;03;14;5;Żelechów;obszar wiejski;2022-01-01
14;04;;;gostyniński;powiat;2022-01-01
14;04;01;1;Gostynin;gmina miejska;2022-01-01
14;04;02;2;Gostynin;gmina wiejska;2022-01-01
14;04;03;2;Pacyna;gmina wiejska;2022-01-01
14;04;04;4;Sanniki;miasto;2022-01-01
14;04;04;5;Sanniki;obszar wiejski;2022-01-01
14;04;05;2;Szczawin Kościelny;gmina wiejska;2022-01-01
14;05;;;grodziski;powiat;2022-01-01
14;05;01;1;Milanówek;gmina miejska;2022-01-01
14;05;02;1;Podkowa Leśna;gmina miejska;2022-01-01
14;05;03;2;Baranów;gmina wiejska;2022-01-01
14;05;04;4;Grodzisk Mazowiecki;miasto;2022-01-01
14;05;04;5;Grodzisk Mazowiecki;obszar wiejski;2022-01-01
14;05;05;2;Jaktorów;gmina wiejska;2022-01-01
14;05;06;2;Żabia Wola;gmina wiejska;2022-01-01
14;06;;;grójecki;powiat;2022-01-01
14;06;01;2;Belsk Duży;gmina wiejska;2022-01-01
14;06;02;2;Błędów;gmina wiejska;2022-01-01
14;06;03;2;Chynów;gmina wiejska;2022-01-01
14;06;04;2;Goszczyn;gmina wiejska;2022-01-01
14;06;05;4;Grójec;miasto;2022-01-01
14;06;05;5;Grójec;obszar wiejski;2022-01-01
14;06;06;2;Jasieniec;gmina wiejska;2022-01-01
14;06;07;4;Mogielnica;miasto;2022-01-01
14;06;07;5;Mogielnica;obszar wiejski;2022-01-01
14;06;08;4;Nowe Miasto nad Pilicą;miasto;2022-01-01
14;06;08;5;Nowe Miasto nad Pilicą;obszar wiejski;2022-01-01
14;06;09;2;Pniewy;gmina wiejska;2022-01-01
14;06;11;4;Warka;miasto;2022-01-01
14;06;11;5;Warka;obszar wiejski;2022-01-01
14;07;;;kozienicki;powiat;2022-01-01
14;07;01;2;Garbatka-Letnisko;gmina wiejska;2022-01-01
14;07;02;2;Głowaczów;gmina wiejska;2022-01-01
14;07;03;2;Gniewoszów;gmina wiejska;2022-01-01
14;07;04;2;Grabów nad Pilicą;gmina wiejska;2022-01-01
14;07;05;4;Kozienice;miasto;2022-01-01
14;07;05;5;Kozienice;obszar wiejski;2022-01-01
14;07;06;2;Magnuszew;gmina wiejska;2022-01-01
14;07;07;2;Sieciechów;gmina wiejska;2022-01-01
14;08;;;legionowski;powiat;2022-01-01
14;08;01;1;Legionowo;gmina miejska;2022-01-01
14;08;02;2;Jabłonna;gmina wiejska;2022-01-01
14;08;03;2;Nieporęt;gmina wiejska;2022-01-01
14;08;04;4;Serock;miasto;2022-01-01
14;08;04;5;Serock;obszar wiejski;2022-01-01
14;08;05;2;Wieliszew;gmina wiejska;2022-01-01
14;09;;;lipski;powiat;2022-01-01
14;09;01;2;Chotcza;gmina wiejska;2022-01-01
14;09;02;2;Ciepielów;gmina wiejska;2022-01-01
14;09;03;4;Lipsko;miasto;2022-01-01
14;09;03;5;Lipsko;obszar wiejski;2022-01-01
14;09;04;2;Rzeczniów;gmina wiejska;2022-01-01
14;09;05;2;Sienno;gmina wiejska;2022-01-01
14;09;06;4;Solec nad Wisłą;miasto;2022-01-01
14;09;06;5;Solec nad Wisłą;obszar wiejski;2022-01-01
14;10;;;łosicki;powiat;2022-01-01
14;10;01;2;Huszlew;gmina wiejska;2022-01-01
14;10;02;4;Łosice;miasto;2022-01-01
14;10;02;5;Łosice;obszar wiejski;2022-01-01
14;10;03;2;Olszanka;gmina wiejska;2022-01-01
